state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Wisconsin,55099,Price County,5763,3005,8856,2758.0,0.6507452574525745,0.3393179765130985,0.311427280939476
Wisconsin,55101,Racine County,56347,49721,107402,6626.0,0.5246364127297444,0.4629429619560157,0.0616934507737286
Wisconsin,55103,Richland County,5207,3985,9305,1222.0,0.5595916174099946,0.4282643739924772,0.1313272434175174
Wisconsin,55105,Rock County,40218,46642,88113,-6424.0,0.4564366211569235,0.5293430027351242,-0.0729063815782007
Wisconsin,55107,Rusk County,5660,2516,8261,3144.0,0.6851470766251059,0.3045636121534923,0.3805834644716135
Wisconsin,55109,St. Croix County,35537,23870,60477,11667.0,0.587611819369347,0.3946955040759297,0.1929163152934173
Wisconsin,55111,Sauk County,18798,18172,37574,626.0,0.5002927556288923,0.4836322989301112,0.016660456698781
Wisconsin,55113,Sawyer County,6422,4599,11122,1823.0,0.5774141341485345,0.4135047653299766,0.1639093688185579
Wisconsin,55115,Shawano County,15850,7336,23455,8514.0,0.6757620976337668,0.3127691323811554,0.3629929652526114
Wisconsin,55117,Sheboygan County,38763,27735,67410,11028.0,0.5750333778371162,0.4114374721851357,0.1635959056519804
Wisconsin,55119,Taylor County,8209,2823,11172,5386.0,0.7347833870390261,0.2526852846401718,0.4820981023988542
Wisconsin,55121,Trempealeau County,9661,6219,16066,3442.0,0.6013320054774057,0.3870907506535541,0.2142412548238516
Wisconsin,55123,Vernon County,8807,7514,16579,1293.0,0.5312141866216298,0.4532239580191809,0.0779902286024488
Wisconsin,55125,Vilas County,9837,6119,16101,3718.0,0.6109558412520961,0.3800385069250357,0.2309173343270604
Wisconsin,55127,Walworth County,36603,23161,60465,13442.0,0.6053584718432151,0.3830480443231621,0.2223104275200529
Wisconsin,55129,Washburn County,6962,3867,10953,3095.0,0.6356249429380079,0.3530539578197754,0.2825709851182325
Wisconsin,55131,Washington County,61604,28504,91162,33100.0,0.6757640244838858,0.3126741405410149,0.3630898839428709
Wisconsin,55133,Waukesha County,162768,108478,274845,54290.0,0.5922174316432899,0.3946879150066401,0.1975295166366497
Wisconsin,55135,Waupaca County,20093,9947,30367,10146.0,0.6616722099647644,0.327559521849376,0.3341126881153884
Wisconsin,55137,Waushara County,9625,4571,14360,5054.0,0.6702646239554317,0.3183147632311978,0.3519498607242339
Wisconsin,55139,Winnebago County,49179,44660,95166,4519.0,0.5167706954164303,0.4692852489334426,0.0474854464829876
Wisconsin,55141,Wood County,24997,16599,42149,8398.0,0.593062706114024,0.3938171724121568,0.1992455337018671
